track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,isMale
2vJIsdYIthbnWgLaLD9yrj,Lite Weight (feat. The Free Nationals United Fellowship Choir),Anderson .Paak,53,4VFG1DOuTeDMBjBLZT7hCK,Malibu,1/15/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.655,0.855,8,-9.347,0,0.257,0.0114,0.000199,0.476,0.508,120.014,206360,1
6Lr9sGM6kARYVDL2dj0lqV,Room in Here (feat. The Game & Sonyae Elise),Anderson .Paak,53,4VFG1DOuTeDMBjBLZT7hCK,Malibu,1/15/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.643,0.894,6,-4.765,0,0.374,0.269,4.73E-06,0.257,0.459,86.985,239173,1
1GJr5BQIOvzFEoQlrufunl,Your Prime,Anderson .Paak,47,4VFG1DOuTeDMBjBLZT7hCK,Malibu,1/15/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.601,0.641,8,-5.202,1,0.157,0.215,0.013,0.172,0.556,160.926,237107,1
276zciJ7Fg7Jk6Ta6QuLkp,Come Down,Anderson .Paak,66,4VFG1DOuTeDMBjBLZT7hCK,Malibu,1/15/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.841,0.898,8,-7.135,1,0.104,0.271,0.0151,0.304,0.931,98.401,169727,1
6zyXhzPJg7dCGuC5ToIxqN,Silicon Valley,Anderson .Paak,52,4VFG1DOuTeDMBjBLZT7hCK,Malibu,1/15/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.545,0.451,3,-9.166,0,0.194,0.302,0,0.382,0.502,115.21,244840,1
1zlclNkERGFrCxznXOgkD3,Celebrate,Anderson .Paak,53,4VFG1DOuTeDMBjBLZT7hCK,Malibu,1/15/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.703,0.759,0,-6.554,1,0.149,0.0484,0.0031,0.664,0.863,94.009,226187,1
2sNhYJ2ggd9BadlTXU3Mah,The Dreamer (feat. Talib Kweli & Timan Family Choir),Anderson .Paak,54,4VFG1DOuTeDMBjBLZT7hCK,Malibu,1/15/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.52,0.778,9,-4.161,1,0.26,0.324,0,0.896,0.388,164.677,339973,1
6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),Calvin Harris,74,1UIlzhqJLiA3f6OVw7QKn6,Slide (feat. Frank Ocean & Migos),2/24/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21E-06,0.254,0.511,104.066,230813,1
3CgZCQyuyxHRMWB9BTwmni,Swim Good,Frank Ocean,65,3TLaFWQDhV1g39Qwd5sPAm,Swim Good,1/1/2011,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.653,0.668,0,-8.183,1,0.0881,0.00116,0.00269,0.0731,0.711,160.048,257187,0
3GZD6HmiNUhxXYf8Gch723,Lost,Frank Ocean,67,392p3shh2jkxUxY2VHvlH8,channel ORANGE,1/1/2012,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,234093,0
1fOkmYW3ZFkkjIdOZSf596,Pink Matter,Frank Ocean,65,392p3shh2jkxUxY2VHvlH8,channel ORANGE,1/1/2012,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,268813,0
4YZbVct8l9MnAVIROnLQdx,Forrest Gump,Frank Ocean,65,392p3shh2jkxUxY2VHvlH8,channel ORANGE,1/1/2012,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.701,0.417,6,-7.818,0,0.0329,0.0888,0.000648,0.375,0.186,95.003,194840,0
19YKaevk2bce4odJkP5L22,Nikes,Frank Ocean,72,3mH6qwIy9crq0I9YQbOuDf,Blonde,8/20/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.543,0.394,8,-9.637,1,0.0864,0.695,0.000239,0.108,0.118,137.811,314075,0
2ZWlPOoWh0626oTaHrnl2a,Ivy,Frank Ocean,77,3mH6qwIy9crq0I9YQbOuDf,Blonde,8/20/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362,249191,0
35xSkNIXi504fcEwz9USRB,Solo,Frank Ocean,69,3mH6qwIy9crq0I9YQbOuDf,Blonde,8/20/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.444,0.287,5,-10.631,0,0.0375,0.849,2.82E-06,0.161,0.246,124.027,257380,0
2JUqYobT8NvARdPmc4ES2x,Good Guy,Frank Ocean,64,3mH6qwIy9crq0I9YQbOuDf,Blonde,8/20/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.513,0.131,0,-12.787,1,0.467,0.983,0.00414,0.12,0.814,105.808,66786,0
7eqoqGkKwgOaWNNHx90uEZ,Nights,Frank Ocean,78,3mH6qwIy9crq0I9YQbOuDf,Blonde,8/20/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.466,0.548,5,-9.362,0,0.118,0.42,1.01E-06,0.113,0.423,89.815,307151,0
2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,Frank Ocean,71,3mH6qwIy9crq0I9YQbOuDf,Blonde,8/20/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.444,0.0924,0,-15.605,1,0.0366,0.784,0,0.304,0.219,108.917,248808,0
34xTFwjPQ1dC6uJmleno7x,Godspeed,Frank Ocean,66,3mH6qwIy9crq0I9YQbOuDf,Blonde,8/20/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698,177922,0
6Nle9hKrkL1wQpwNfEkxjh,Chanel,Frank Ocean,82,6OGzmhzHcjf0uN9j7dYvZH,Chanel,3/10/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,210285,0
371H6HjS4SXGbQ9IVfFUIL,Lens,Frank Ocean,61,5F4I5eUqVK1CpQbzt1ntMC,Lens,4/23/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.681,0.333,9,-8.582,1,0.0974,0.588,0,0.086,0.564,118.05,227655,0
6gtNiLJNLBcV0P6Juenstp,Biking (Solo),Frank Ocean,59,46H4UzFHMLnGgpyrj9HpKr,Biking (Solo),5/15/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.64,0.548,7,-6.965,1,0.147,0.543,3.10E-06,0.303,0.181,148.077,212495,0
6R6ihJhRbgu7JxJKIbW57w,Provider,Frank Ocean,67,7uSaHPXSYaRB3FxLOmatG9,Provider,8/27/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.654,0.325,2,-11.925,1,0.282,0.74,2.14E-05,0.152,0.39,139.886,243238,0
41cpvQ2GyGb2BRdIRSsTqK,Moon River,Frank Ocean,70,0iqqnLXoocsMeCYlTw3Q2q,Moon River,2/14/2018,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.24,0.116,0,-13.216,1,0.0329,0.877,0.00092,0.1,0.0937,77.349,188324,0
4y4KG66qCAN2TTevOAEjHy,She (Featuring Frank Ocean),"Tyler, The Creator",64,40ucxnGO51wcTGNI6xge6z,Goblin (Deluxe Edition),5/10/2011,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.351,0.622,8,-6.495,0,0.235,0.256,3.44E-05,0.613,0.457,83.375,253387,0
0qtK3XwbuG153dmwB8iepL,Glitter,"Tyler, The Creator",70,2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,7/21/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.449,0.434,1,-11.777,1,0.243,0.306,2.76E-06,0.633,0.371,78.57,224893,0
4bEcoz1OcfMgUbp2ft8ieQ,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",72,2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,7/21/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.48,0.61,0,-7.042,1,0.305,0.0456,0,0.313,0.297,90.034,255653,0
21yRtB6B8EMounImAfHRCP,Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",70,2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,7/21/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.706,0.485,8,-9.671,1,0.331,0.337,0,0.122,0.144,115.414,205093,0
430qNtapCS3Ue1yoSql1oV,I Ain't Got Time!,"Tyler, The Creator",63,2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,7/21/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.549,0.725,1,-7.239,1,0.397,0.0539,3.52E-05,0.148,0.547,108.822,206267,0
7HRv1sYuwgoea1m0JRvChV,GOLD,BROCKHAMPTON,69,67smHJOf5YlFwad6dAlppm,SATURATION,6/9/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.808,0.647,11,-6.947,0,0.166,0.0716,0.000466,0.205,0.29,110.036,266000,1
3Xvu5uFWbyHd0qixrvIxxE,2PAC,BROCKHAMPTON,48,67smHJOf5YlFwad6dAlppm,SATURATION,6/9/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.709,0.505,3,-8.627,1,0.212,0.503,0.000422,0.179,0.71,77.947,62375,1
4m2lVqfPeSTD3azgBJHowK,FAKE,BROCKHAMPTON,56,67smHJOf5YlFwad6dAlppm,SATURATION,6/9/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.7,0.435,7,-9.769,1,0.0526,0.00829,0.00012,0.0925,0.645,125.894,275500,1
0oLQRGhq7ltPDF6ThfqQdc,TRIP,BROCKHAMPTON,50,67smHJOf5YlFwad6dAlppm,SATURATION,6/9/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.775,0.308,6,-12.652,1,0.0905,0.215,1.43E-05,0.104,0.633,75.954,202691,1
5Jp0avXwxgYt75sjxQJxWw,SWIM,BROCKHAMPTON,51,67smHJOf5YlFwad6dAlppm,SATURATION,6/9/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.659,0.493,4,-9.161,1,0.0357,0.147,3.46E-06,0.114,0.497,92.989,213375,1
6ntPF24RtHotzc3FhcFMH7,BUMP,BROCKHAMPTON,50,67smHJOf5YlFwad6dAlppm,SATURATION,6/9/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.625,0.699,7,-10.665,1,0.478,0.059,0,0.231,0.381,147.956,158108,1
0yvxop3XdQyWStwvuYP4dw,CASH,BROCKHAMPTON,49,67smHJOf5YlFwad6dAlppm,SATURATION,6/9/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.611,0.795,0,-8.59,0,0.0485,0.184,0.0313,0.321,0.396,75.015,195200,1
7ttVZD2510CE1pXJPJp0OQ,MILK,BROCKHAMPTON,54,67smHJOf5YlFwad6dAlppm,SATURATION,6/9/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.594,0.454,5,-8.757,1,0.0473,0.0392,0.000954,0.32,0.28,75.012,295000,1
5bknBRjKJZ643DAN2w8Yoy,FACE,BROCKHAMPTON,71,67smHJOf5YlFwad6dAlppm,SATURATION,6/9/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.945,0.702,11,-5.016,0,0.12,0.591,0.000538,0.0788,0.678,119.887,259000,1
1cuYCAodLWgzhwE2KFZ8rC,WASTE,BROCKHAMPTON,63,67smHJOf5YlFwad6dAlppm,SATURATION,6/9/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.416,0.412,9,-11.262,1,0.0361,0.511,0.000423,0.241,0.409,116.84,154406,1
42tBlHWL3VfDkUM2iWcc5p,GUMMY,BROCKHAMPTON,65,0XnqQzdSFAml08XZoRt1St,SATURATION II,8/25/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.687,0.672,0,-5.975,0,0.0573,0.198,0,0.175,0.792,80.035,261000,1
5sbw5zIz9ck2pOEDXUR0QU,Chan Chan,Buena Vista Social Club,67,6DPdEaZ0KDBCCgXyy4q8bi,Buena Vista Social Club,6/23/1997,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.396,0.496,2,-11.728,0,0.0356,0.833,0.00534,0.0996,0.679,165.647,256653,0
0J9EZZN0znLQQHdN0psE1g,La Cuba Mía - En Vivo,Celia Cruz,20,3jz81AgUe23dVZ6fp17bTb,La Cuba Mía (Original Motion Picture Soundtrack),1/1/2004,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.514,0.705,5,-6.841,1,0.0895,0.209,0,0.743,0.832,168.301,284706,0
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,84,2vD3zSQr8hNlg0obNel4TE,Camila,1/12/2018,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.765,0.523,2,-4.333,1,0.03,0.184,3.56E-05,0.132,0.394,104.988,217307,0
7obSMoAYdFApm6TDwOM2PZ,Pilón - Remasterizado,William Vivanco,15,0YzZtBZlQj8oc6vl4yI65I,La isla milagrosa (Remasterizado),11/30/2018,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.767,0.845,1,-8.416,1,0.133,0.539,3.59E-05,0.0928,0.906,110,244000,0
45rfO1iWBUwA8Ax0M09QrT,Fiesta Para Bebo,Diego El Cigala,30,7DaqsI9q60TwDUAGE11O8x,Indestructible,10/28/2016,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.599,0.578,6,-4.621,0,0.19,0.799,2.14E-06,0.0668,0.727,108.74,241640,1
0OMUfNVJpO1XvNkoJGYd0O,Tradición,Gloria Estefan,32,2K2yvhTFeRBZdDboSQzFAJ,Mi Tierra,6/3/1993,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.571,0.698,0,-6.786,1,0.109,0.0839,0.00319,0.127,0.909,132.215,320027,0
5u0qHECqaCuSKflvmhrtil,Moreno Soy,Diego El Cigala,39,7DaqsI9q60TwDUAGE11O8x,Indestructible,10/28/2016,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.76,0.822,9,-3.965,0,0.0315,0.461,1.29E-05,0.329,0.872,105.966,280307,1
5r42z9LpkdDAYe3bmbnO5M,Un Bolero Que Te Salve - Remasterizado,Leoni Torres,26,4EYZaRvd05NA1IVzJZv8dd,Latiendo (Remasterizado),2/10/2011,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.624,0.521,0,-7.135,1,0.0303,0.626,9.86E-06,0.0842,0.45,133.939,221000,0
6xCRvXyriAqWq8NriGPJfs,Everyday,Orishas,44,5SEEIh2sZUUC2ScEXKqSFt,Gourmet,5/25/2018,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.753,0.697,9,-3.684,1,0.0578,0.187,0,0.265,0.891,75.02,210259,1
463AfXA68pQHMNkwwcufP0,Sábanas blancas,Omara Portuondo,23,4xOzHwJG1DbraOdfQnMfPC,Omara siempre,3/25/2018,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.751,0.636,1,-5.494,1,0.0507,0.803,0.00231,0.153,0.789,104.892,361533,0
200EPjGjnQegQd7ELfUFrs,"Dime Qué Más (with Roldán de Orishas, Omara Portuondo)",Baby Lores,1,2ZfpKQ9mqsqQjZmAhovyox,Strictly Latin Dancing - Come On Dance! (20 Ballroom Hits),5/4/2011,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.686,0.726,7,-5.321,1,0.0369,0.546,0,0.362,0.454,129.999,286067,0
7vxc1a4aks0RqIbNhBYjlg,Me Quedo Contigo,Leoni Torres,50,03qKkg0zLrtuOkRJD6MfNI,Amor Bonito,5/17/2019,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.658,0.689,10,-5.729,1,0.0458,0.665,1.12E-05,0.0946,0.874,195.042,203227,0
2uzCfFYh6tSNFdz14ZIf3N,La Negra Tiene Tumbao,Celia Cruz,55,1206SPHFIi9EoXIEiqtHr9,La Negra Tiene Tumbao,12/3/2001,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.799,0.843,11,-4.424,0,0.053,0.0338,3.33E-05,0.199,0.96,110.726,253347,0
6ydEhrdfzhI29D2NBAqUY1,Quimbara,Johnny Pacheco,60,416lPCtckkTOPYQslZ6QH1,Celia & Johnny,1/1/1974,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.6,0.633,4,-7.507,0,0.0667,0.741,0.0736,0.0478,0.966,120.627,291947,0
33FybgXmvArmqOSM82z2ow,Cuba No Se Fue de Mí,Orishas,47,2NGJqbcq1A5i6MMZVrV84Z,Cuba No Se Fue de Mí,11/15/2019,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.753,0.723,1,-4.508,0,0.0569,0.333,5.92E-06,0.0749,0.722,87.001,247425,1
5iCaLR191eAHNxxlfKzK9f,Bonito y sabroso,Beny Moré,36,3Ksw4uHXMY9GGaeTX6DLtT,Cubano!,5/7/2008,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.906,0.456,10,-6.59,1,0.0555,0.735,0.0112,0.494,0.929,125.291,175653,1
6T9Cyj2tFiV1epQbQm0Gb2,"Cuba Isla Bella (feat. Gente de Zona, Leoni Torres, Isaac Delgado, Buena Fe, Descemer Bueno, Laritza Bacallao, Waldo Mendoza & Pedrito Martinez)",Orishas,49,0ki5BFqVtshpdc2Vx3jGdc,"Cuba Isla Bella (feat. Gente de Zona, Leoni Torres, Isaac Delgado, Buena Fe, Descemer Bueno, Laritza Bacallao, Waldo Mendoza & Pedrito Martinez)",6/17/2016,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.674,0.812,11,-5.928,0,0.175,0.281,0,0.13,0.702,120.15,284266,1
2OGNgRsvLuSHTUUkrrgc0R,Bailando - Official Salsa Version,Issac Delgado,47,139XPhRru8lBDs5EYq4yWU,Latino 59 presenta: Bailando (Salsa Bachata Merengue Urbano Reggaeton Dembow Fitness),9/25/2014,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.704,0.949,4,-1.163,0,0.0378,0.553,0,0.363,0.899,94.966,273160,1
1mpeG0e0lTxMRvgjSLrhnR,Es Tu Mirada - Remasterizado,Leoni Torres,49,2i7Q0hwxwKiKfd8taXnMFF,The Real Cuban Music (Remasterizado),2/23/2018,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.79,0.89,0,-5.238,0,0.0729,0.569,2.71E-05,0.114,0.795,95.088,235213,0
1Oof977AMg2ZHlTPrLAIgI,La Evolución,David Blanco,11,3YTH4U8b7uHTRjK7MHB0aA,La Evolución,9/21/2009,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.808,0.965,10,-3.679,0,0.0317,0.0028,0,0.536,0.974,120.012,228000,0
3w9iGq39HPSn0b2ruJzik3,Yo soy el punto cubano,David Blanco,12,3YTH4U8b7uHTRjK7MHB0aA,La Evolución,9/21/2009,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.5,0.547,5,-4.989,1,0.0315,0.364,0.00026,0.123,0.274,79.977,321000,0
5o8h9JDwdkyxA7AabSz2FU,Cimarron,William Vivanco,0,6Bwrhphny54Vv3DPS3z5tp,Lo Tengo To Pensao,4/14/2014,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.788,0.522,1,-11.451,0,0.166,0.102,0.000196,0.0985,0.6,164.306,194117,0
6TKdsVl3GeAJrcuTGbvUzq,La Fortuna (feat. Tommy Torres),Diana Fuentes,49,6j0sCAm0cmrq0sPpcjttjn,Libre,4/12/2019,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.812,0.549,3,-7.285,1,0.0625,0.589,3.44E-05,0.0978,0.668,79.97,208611,0
7FatiZGYaVwy0QnUcgPwLq,Catalejo - 2015,Buena Fe,27,3zPeMSYhXEzPsosQPWLDvJ,Soy,8/14/2015,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.586,0.747,9,-4.857,0,0.114,0.415,0,0.207,0.774,119.924,205400,0
63knvuoSPpfzIwdDuWRSoV,Rie y Llora,Celia Cruz,51,7ipsYdh5KxIjrM3gH66T0Q,Regalo Del Alma,2000,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.833,0.918,2,-4.401,0,0.0327,0.0646,2.49E-05,0.147,0.967,128.023,250373,0
4iImxqMlF3CeNRwKKua9jn,537 C U B A,Orishas,54,3zXdL8n7OMWKY156NgUZ4m,A Lo Cubano,1999,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.859,0.709,10,-8.906,0,0.281,0.079,3.89E-06,0.067,0.885,83.681,264173,1
0O8Gf1dTGNbEaSYSGk1pcS,Que Bueno Baila Usted,Beny Moré,40,0HLeuihxljxWozRHDvy0Yy,The Most From Beny More,1965,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.485,0.651,5,-9.712,1,0.107,0.855,0.0152,0.0958,0.588,172.23,196933,1
7kdvfkBv1j9PbzsQNny0lu,María Cristina - Remasterizado,Eliades Ochoa,39,6s2UJLlcl1vN8FafWsbcHT,The Real Cuban Music (Remasterizado),4/13/2018,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.514,0.631,8,-8.591,1,0.0354,0.295,1.64E-05,0.0294,0.92,94.828,260267,0
0A27Pm1SdsQbceOPH2m8SU,Píntate Los Labios María (Son),Eliades Ochoa,35,2LwmojFPquNxZNJRHdAy08,Sublime Ilusión,4/9/1999,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.571,0.489,4,-10.132,0,0.0376,0.57,0.00884,0.0888,0.64,100.634,275827,0
2L8CbWUKw6STcElCxYcZHS,Por una camarera,Mauricio Figueiral,6,42g6nghOiEci8JHN5ytzD2,Por una camarera,2013,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.824,0.683,6,-4.361,0,0.0322,0.165,5.60E-06,0.784,0.964,134.976,214781,1
51sRQEtuLqrbeQVwoyMUPe,La choza de Chacho y Chicha,Tony Avila,22,62mZw6LoHGLS3AWMZIuDFW,En tierra,7/3/2011,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.804,0.495,9,-12.448,0,0.153,0.33,0,0.343,0.86,89.998,284761,1
2YhAlfB2WvSGyRxF2JC1Sw,Balsero,Tony Avila,16,62mZw6LoHGLS3AWMZIuDFW,En tierra,7/3/2011,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.825,0.512,7,-11.777,1,0.0919,0.526,0,0.0862,0.943,90.041,290769,1
67WdnyyuP67Y2W4kG4lGrS,Havana 1957,Orishas,49,5SEEIh2sZUUC2ScEXKqSFt,Gourmet,5/25/2018,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.697,0.752,11,-4.53,0,0.0773,0.313,0.000235,0.0578,0.715,93.019,305186,1
4SsDy47nzkU9FhqZkjPXvS,Guajira Guantanamera - Remasterizado,Joseito Fernández,19,1tmsAfCi9Q2Zf8Xhy9uluz,... Y Su Guantanamera (Remasterizado),2/3/1992,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.686,0.573,9,-7.304,1,0.0518,0.877,0.0267,0.134,0.764,129.434,178427,0
4jvMuFxN3HVhVU6pz3vVOH,To Be With You - Re-edit,Jimmy Sabater,0,2THEuptnYiPWeBL1NGMFfN,The Best Of Disco Demands - A Collection Of Rare 1970s Dance Music - Compiled By Al Kent,1/9/2012,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.646,0.837,5,-9.621,1,0.0456,0.078,0.768,0.0597,0.781,131.054,435508,0
7ga3miIC9Hew9g4M3BsL4Y,Money Can't Buy Love,The Lebron Brothers Orchestra,0,5Dm8YsdZkSWvfRI4iSa7XB,The Brooklyn Bums (Fania Original Remastered),9/7/2010,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.475,0.469,2,-8.122,0,0.0378,0.244,3.28E-06,0.384,0.661,126.804,120680,1
18dnWJuAG1QkexryWE4lhW,Kajo Golo Weka,Peter Tsotsi Juma,8,2tuCOddxyE5v60rI0bSrEV,Kenya Special (Selected East African Recordings From The 1970s & '80s),4/29/2013,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.478,0.649,5,-8.086,0,0.377,0.27,4.92E-05,0.302,0.589,77.206,264120,1
6UkMcAA19lTdjs22jtB7o2,Big Yellow Taxi,Joni Mitchell,69,7JOdtLDLyXJIppDRB7kxr9,Ladies Of The Canyon,3/1/1970,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.611,0.47,4,-9.135,1,0.0356,0.579,0,0.581,0.97,85.527,134800,0
5h2jt8xsUhW06rFv9HvY7N,"Through the Eyes of Love (Theme from the Motion Picture ""Ice Castles"")",Melissa Manchester,6,5AAPRTUeruIQsjo7MLLhlG,Platinum & Gold Collection,1/1/1990,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.418,0.306,10,-12.679,1,0.0289,0.746,3.98E-05,0.0995,0.19,71.251,254493,0
